部屋主,取得日,順番,曲名（ファイル名）,作品名,歌手名,歌った人,コメント
芝ちゃん部屋,2026/05/04,42,アンビバレント,薬屋のひとりごと OP 2,Uru,遊び人レベル世界3位,
冨塚部屋,2026/05/04,41,未知への扉,聖刻覇伝(ワースジード)ラシュオーンの嵐 OP,三重野瞳,富居精市,
黒河部屋,2026/05/04,41,Why?(FUNKY VESION),金田一少年の事件簿 OP6,COLOR,タカヒロ,
けんちぃ部屋,2026/05/04,41,DEAD OR LOVE,逃がした魚は大きかったが釣りあげた魚が大きすぎた件 ED,吉乃,和穂,もい一回！
naoo部屋,2026/05/04,41,究極の聖戦 (バトル),DRAGON BALL SUPER(超),串田アキラ,ジョージ,
芝ちゃん部屋,2026/05/04,41,悲しい予感,月詠 Moon Phase,,cp,
冨塚部屋,2026/05/04,40,W:Wonder tale,俺の彼女と幼なじみが修羅場すぎる ED 1,田村ゆかり,ヒロ,
黒河部屋,2026/05/04,40,Free Magic,名探偵コナン ED8,WAG,ヒロ,
けんちぃ部屋,2026/05/04,40,二千年... 若しくは... 二万年後の君へ・・・【_Ver2】,進撃の巨人 The Final Season 完結編 主題歌,Linked Horizon,けんちぃ,和穂さん女性パートヨロ
naoo部屋,2026/05/04,40,逆光,Fate/Grand Order Cosmos in the Lostbelt OP,坂本真綾,和穂,
芝ちゃん部屋,2026/05/04,40,MONSTER,ようこそ実力至上主義の教室へ 4th Season 2年生編1学期 OP,藍井エイル,芝ちゃん,
冨塚部屋,2026/05/04,39,twilight little star,政宗くんのリベンジR Ed,ChouCho,芝ちゃん,
黒河部屋,2026/05/04,39,夢で逢いましょう,名探偵コナン ED71,SARD UNDERGROUND,黒河,
けんちぃ部屋,2026/05/04,39,SWORD SUMMIT,戦国BASARA弐,T.M.Revolution,Kei,
naoo部屋,2026/05/04,39,飛ぶ時,黄泉のツガイ OP,Vaundy,naoo,
芝ちゃん部屋,2026/05/04,39,【とんがり帽子のアトリエ】 [OP] 風のアンセム／Eve featuring suis from ヨルシカ ※パート分け bb305 (On-Off),,,ブルーベリー,
冨塚部屋,2026/05/04,38,ガラスの少年,天空戦記シュラト_創世への暗闘,清水咲斗子,富居精市,
黒河部屋,2026/05/04,38,零 -ZERO-,名探偵コナン ゼロの執行人 劇場版第22弾,福山雅治,雪兎,持ってきた曲9割は全滅OTL
けんちぃ部屋,2026/05/04,38,誓い,日本三國 ED,Leina,ゆに,
naoo部屋,2026/05/04,38,DAN DAN心魅かれてく,DRAGON BALL GT OP,FIELD OF VIEW,Kei,
芝ちゃん部屋,2026/05/04,38,ボタン,ReLIFE OP,PENGUIN RESEARCH,M,
冨塚部屋,2026/05/04,37,ダラシナイEveryday【DUO4]】,ニートくノ一となぜか同棲はじめました ED2,"出浦白津莉(矢野妃菜喜),ファイルーズあい,会沢紗弥,木野日菜",SRK,
黒河部屋,2026/05/04,37,【ダンガンロンパ】絶望性：ヒーロー治療薬／スズムfeatそらる【on Vocal】,,,サイバードラゴン,
けんちぃ部屋,2026/05/04,37,アンドロイドにくびったけ,かくして!マキナさん!! ED,Brave Mental Orchestra,みぃちゃん,
naoo部屋,2026/05/04,37,れびてーしょん,NEEDY GIRL OVERDOSE ED,キタニタツヤ,ゆに,
芝ちゃん部屋,2026/05/04,37,刹那の果実,グリザイアの楽園 OP,黒崎真音,遊び人レベル世界3位,
冨塚部屋,2026/05/04,36,ロケットビート,カードキャプターさくら クリアカード編 OP2,安野希世乃,ヒロ,
黒河部屋,2026/05/04,36,"Never Say Why,Never Say No",金田一少年の事件簿 OP7,566 featuring 中野さゆり,タカヒロ,
けんちぃ部屋,2026/05/04,36,Utopia or Dystopia(cut&コーラス入-on)_青藍島ver,年齢制限版】【ぬきたし THE ANIMATION OP,夢乃ゆき,けんちぃ,
naoo部屋,2026/05/04,36,星が降るユメ,Fate/Grand Order -絶対魔獣戦線バビロニア- ED,藍井エイル,ジョージ,
芝ちゃん部屋,2026/05/04,36,ひみつだけどね【パート分け有】,ひみつのアイプリ Ed,青空ひまり(CV藤寺美徳)星川みつき(CV平塚紗依),cp,
冨塚部屋,2026/05/04,35,"Please, please!",政宗くんのリベンジR Op,大橋彩香,芝ちゃん,
黒河部屋,2026/05/04,35,Still for your love【ニコニコ動画使用】,名探偵コナン ED7,rumania montevideo,ヒロ,
けんちぃ部屋,2026/05/04,35,孕ませおっぱい!ShiningマイスターZ!,身内カラオケ用】【炎の孕ませ乳ドルマイ★スター学園Z OP,ゆん、たまこ、momiji,加古,
naoo部屋,2026/05/04,35,【Fate Grand Order】《ED》時計／坂本真綾【On-Cut】※第２部最終章主題歌,,,和穂,
芝ちゃん部屋,2026/05/04,35,しあわせフレーバー【パート分け】,メイドさんは食べるだけ ED,ARCANA PROJECT,芝ちゃん,
冨塚部屋,2026/05/04,34,Keep Your Pure Love,天空戦記シュラト 創世への暗闘 OP,SATOKO,富居精市,
黒河部屋,2026/05/04,34,【名探偵コナン OP60】Poker Face(on-off)／あみゅり,,,黒河,
けんちぃ部屋,2026/05/04,34,消えないで…,D.C.II S.S. ～ダ・カーポII セカンドシーズン～ Ed,yozuca,ゆーき,DC縛りあるみたいなので() どこまでいけるか
naoo部屋,2026/05/04,34,エゴ,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。Season2 OP,レトロリロン,naoo,
芝ちゃん部屋,2026/05/04,34,【日本三國】 [ED] 誓い／Leina ※bb301 (On-Off),,,ブルーベリー,
加古部屋,2026/05/04,34,零-zero-,スノウボールアース OP,tuki.,和穂,
冨塚部屋,2026/05/04,33,ソラノアカリ,コードギアス 反逆のルルーシュ ロストストーリーズ ED 1部,石見舞菜香,SRK,
黒河部屋,2026/05/04,33,渡月橋 君想ふ,名探偵コナン から紅の恋歌(ラブレター) 劇場版第21弾,倉木麻衣,雪兎,
けんちぃ部屋,2026/05/04,33,Eternal Melodia【DUOP]】,竜翼のメロディア-Diva with the blessed dragonol- OP,"佐藤しずく,榊原ゆい",レイフ,
naoo部屋,2026/05/04,33,ポップ・スナック・ジャンクなHUNNY,カナン様はあくまでチョロい ED,あおぎり高校,ゆに,
芝ちゃん部屋,2026/05/04,33,マジンガーZ INFINITY Version,マジンガーZ/INFINITY,水木一郎,M,
加古部屋,2026/05/04,33,救世主,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。 OP,月詠み,みぃちゃん,
冨塚部屋,2026/05/04,32,Endless Story【歌入り】,C³ シーキューブ OP,田村ゆかり,ヒロ,
黒河部屋,2026/05/04,32,【薬屋のひとりごと 2nd Season ED2】 ひとりごと(cut&コーラス入-on)_最終までアニメMV版 ／ Omoinotake_けんちぃ_928,,,サイバードラゴン,コナン離脱
けんちぃ部屋,2026/05/04,32,無自覚の天才,転生賢者の異世界ライフ～第二の職業を得て、世界最強になりました～ OP,Non Stop Rabbit,みぃちゃん,
naoo部屋,2026/05/04,32,junction heart,ブレイク ブレイド OP,佐咲紗花,ジョージ,
芝ちゃん部屋,2026/05/04,32,時を越えて,怪盗セイント・テール,,遊び人レベル世界3位,
加古部屋,2026/05/04,32,スーパーノヴァ(パート分け有),SI-VIS: The Sound of Heroes OP2,SI-VIS,加古,
冨塚部屋,2026/05/04,31,大丈夫,レイトン ミステリー探偵社～カトリーのナゾトキファイル～ ED 1,花澤香菜,芝ちゃん,
黒河部屋,2026/05/04,31,ひとりじゃない,金田一少年の事件簿 firstseason TM,堂本剛,タカヒロ,
けんちぃ部屋,2026/05/04,31,The Brave Under The Summer Sky. (off) 夏空のペルセウス -The brave under the summer sky._,-,,けんちぃ,
naoo部屋,2026/05/04,31,誓いはキュンと。,逃がした魚は大きかったが釣りあげた魚が大きすぎた件 OP,"HoneyWorks,鈴木愛理",和穂,
芝ちゃん部屋,2026/05/04,31,0973_1000%キュンキュンさせてよ▽(オケ)【プリティーリズム・オーロラドリーム／プリティーリズム☆オールスターズ】,,,cp,
加古部屋,2026/05/04,31,DEAD OR LOVE,逃がした魚は大きかったが釣りあげた魚が大きすぎた件 ED,吉乃,和穂,再々〜！
冨塚部屋,2026/05/04,30,嵐の中で輝いて,機動戦士ガンダム第08MS小隊 OP,米倉千尋,富居精市,
黒河部屋,2026/05/04,30,Mysterious Eyes,名探偵コナン OP7,GARNET CROW,ヒロ,
けんちぃ部屋,2026/05/04,30,透明,氷の城壁 OP,Novelbright,加古,
naoo部屋,2026/05/04,30,ラフレア,自称悪役令嬢な婚約者の観察記録。 OP,宮川愛李,naoo,本ターンよろしくお願いします。OPの方はあった
芝ちゃん部屋,2026/05/04,30,団地妻の誘惑Part2【完全デレギュラ版】,インゴクダンチ Tm,miko,芝ちゃん,
加古部屋,2026/05/04,30,綺麗。 (Ver2),綺麗にしてもらえますか。,ゆう。,みぃちゃん,
冨塚部屋,2026/05/04,29,Echoes of the Stars【DUOP]】,ティンクルスターナイツ OP 2周年,fripSide,SRK,
黒河部屋,2026/05/04,29,Q&A,名探偵コナン OP36,B'z,黒河,
けんちぃ部屋,2026/05/04,29,【D.CⅢ～ダ・カーポⅢ～】「TRUE MAGIC......」[Op][YURiCa 花たん][ゲーム][悠季](On-Off),-,,ゆーき,せっかくなんでゲーソンを()
naoo部屋,2026/05/04,29,【ガンバレ！中村くん！！】 [ED] 初恋／村下孝蔵 ※1話目ED bb295 (On-Off),,,ゆに,
芝ちゃん部屋,2026/05/04,29,【上伊那ぼたん、酔へる姿は百合の花】 [ED] 感情グラス／上伊那ぼたん (CV鈴代紗弓) bb299 (On-Off),,,ブルーベリー,よろしくお願いします 練習？
加古部屋,2026/05/04,29,RES∞NALIST,ゴーストコンサート missing Songs In,相葉芹亜(CV:藤寺美徳)、クレオパトラ(CV:日高里菜),加古、和穂,
冨塚部屋,2026/05/04,28,いつか,超発明BOYカニパン Ed,初音ミク,芝ちゃん,
黒河部屋,2026/05/04,28,[あなたは幸せになる／藤田麻衣子]藤田麻衣子シングルCD[on-off]名探偵コナン mad,,,雪兎,
けんちぃ部屋,2026/05/04,28,星屑のキズナ,ほしうた～Starlight Serenade～ OP,Lia,レイフ,
naoo部屋,2026/05/04,28,拍動,#コンパス2.0 戦闘摂理解析システム,水樹奈々,ジョージ,
芝ちゃん部屋,2026/05/04,28,INNOSENSE,Tales of Zestiria the X ED 2,FLOW,M,
加古部屋,2026/05/04,28,Anytime Anywhere,葬送のフリーレン ED 1,milet,和穂,
冨塚部屋,2026/05/04,27,ゆめいっぱい,ちびまる子ちゃん(第1期) OP,関ゆみ子,ヒロ,
黒河部屋,2026/05/04,27,オー!リバル【DAM映像】,名探偵コナン 業火の向日葵 主題歌,ポルノグラフィティ,サイバードラゴン,
けんちぃ部屋,2026/05/04,27,【やはり俺の青春ラブコメはまちがっている。続】春擬き（Ver2）／やなぎなぎ［on-off］,-,,みぃちゃん,
naoo部屋,2026/05/04,27,桜のあと (all quartets lead to the?),夜桜四重奏 ～ハナノウタ～,UNISON SQUARE GARDEN,naoo,活動休止残念。。。
芝ちゃん部屋,2026/05/04,27,挑発Cherry Heart,乃木坂春香の秘密ぴゅあれっつぁ♪ OP,,遊び人レベル世界3位,こちらのオフ会初参加ですがよろしくお願いします
加古部屋,2026/05/04,27,透明,FateGrand Order -神聖円卓領域キャメロット- OP,宮野真守,みぃちゃん,
冨塚部屋,2026/05/04,26,いつか空に届いて,機動戦士ガンダム0080 ポケットの中の戦争 OP,椎名恵,富居精市,
黒河部屋,2026/05/04,26,ジーンズ,金田一少年の事件簿 Ed,広末涼子,タカヒロ,
けんちぃ部屋,2026/05/04,26,終わりの世界から,終わりの惑星のLove Song,やなぎなぎ,けんちぃ,
naoo部屋,2026/05/04,26,【日本三國】 [OP] 火種／キタニタツヤ ※bb300 (On-Off),,,ブルーベリー,
芝ちゃん部屋,2026/05/04,26,ようこそ メタリック・パーティー,CLAMP学園探偵団 ED 1,Marble Berry,cp,
加古部屋,2026/05/04,26,lulu.,葬送のフリーレン(第2期) OP,Mrs.GREEN APPLE,加古,
冨塚部屋,2026/05/04,25,PHASE NEXT【DUOP]】,とある科学の超電磁砲 IM,fripSide,SRK,
黒河部屋,2026/05/04,25,氷の上に立つように,名探偵コナン ED6,小松未歩,ヒロ,
けんちぃ部屋,2026/05/04,25,God's S.T.A.R.,うたの☆プリンスさまっ♪ マジLOVEレジェンドスター,QUARTET NIGHT,加古,
naoo部屋,2026/05/04,25,僕らが愚かだなんて誰が言った(パート分け-公式アニメMV),骸骨騎士様、只今異世界へお出掛け中 ED,DIALOGUE+,みぃちゃん,再放送やってるよ〜
芝ちゃん部屋,2026/05/04,25,部屋移動の時間です。,,,システム,
加古部屋,2026/05/04,25,誓いはキュンと,逃がした魚は大きかったが釣りあげた魚が大きすぎた件,HoneyWorks feat.鈴木愛理,和穂,
冨塚部屋,2026/05/04,24,First Step【長瀬麻奈 第1、2、4、6話挿入歌】,IDOLY PRIDE IN,長瀬麻奈(CV:神田沙也加),芝ちゃん,
黒河部屋,2026/05/04,24,カウントダウン,名探偵コナン OP47,NormCore,黒河,
けんちぃ部屋,2026/05/04,24,境界の彼方  キー変更： -3,境界の彼方 OP,茅原実里,ゆーき,エレガということで()
naoo部屋,2026/05/04,24,あぶく,LIAR GAME,ヨルシカ,レイフ,
芝ちゃん部屋,2026/05/04,24,茨の道,ゴーストコンサート missing Songs ED,オデッセウス,和穂,
加古部屋,2026/05/04,24,零【_アニメMV版】,リィンカーネーションの花弁 ED,Sizuk feat.AYAME,みぃちゃん,Cメロ自信ない↩︎練習w
冨塚部屋,2026/05/04,23,MEN OF DESTINY,機動戦士ガンダム0083-STARDUST MEMORY- OP 2,MIO,富居精市,
黒河部屋,2026/05/04,23,[Growing of my heart／倉木麻衣]名探偵コナン[on-off],,,雪兎,
けんちぃ部屋,2026/05/04,23,神がかりクロスハート!,神がかりクロスハート! OP,NANA,レイフ,よろしくお願いします
naoo部屋,2026/05/04,23,【ニワトリ・ファイター】「We’re Loose Stars(TV.size)歌詞修正」[ED][高橋哲也＆Rooster Fighter][アニメ][悠季](On-Off),,,ゆーき,※短いです
芝ちゃん部屋,2026/05/04,23,【あかね噺]「人誑し」[OP][桑田佳祐][2tr Off-On],,,ゆに,
加古部屋,2026/05/04,23,【春夏秋冬代行者 春の舞】[OP]Petals／Orangestar feat. 夏背〔Semi-On-Off〕_mixed,-,,加古,
冨塚部屋,2026/05/04,22,【わがまま☆フェアリーミルモでポン!ちゃあみんぐ ED】チェリ・ガール(on) ／Sana(新谷さなえ),,,ヒロ,
黒河部屋,2026/05/04,22,TWILIGHT!!!,名探偵コナン 隻眼の残像(フラッシュ・バック) 劇場版第28弾,King Gnu,サイバードラゴン,
けんちぃ部屋,2026/05/04,22,おう_王様ゲーム The Animation_Pile_Lost Paradise__1_yo_off-on_st_,お,,みぃちゃん,閲覧注意⚠️
naoo部屋,2026/05/04,22,ラケナリアの夢,魔術師クノンは見えている OP,ヰ世界情緒,naoo,
芝ちゃん部屋,2026/05/04,22,芽吹くとき,上伊那ぼたん、酔へる姿は百合の花 OP,yonige,芝ちゃん,
加古部屋,2026/05/04,22,今この胸に滾るのは,スノウボールアース,ヒグチアイ,和穂,
冨塚部屋,2026/05/04,21,FLYING FAFNIR (Animelo Summer Live 2015),銃皇無尽のファフニール,TRUSTRICK,SRK,
黒河部屋,2026/05/04,21,ピアニィ・ピンク,CLAMP学園探偵団 OP,ALI PROJECT,cp,
けんちぃ部屋,2026/05/04,21,リーチライト,杖と剣のウィストリア ED2,シユイ,けんちぃ,練習する
naoo部屋,2026/05/04,21,【本好きの下剋上 領主の養女】 [OP] Pages／Little Glee Monsters ※パート分け無し bb297 (On-Off),,,ブルーベリー,
芝ちゃん部屋,2026/05/04,21,gifted,ゴーストコンサート missing Songs In,相葉芹亜(CV:藤寺美徳)&ニコラ・テスラ(CV:佐々木崇),加古,
加古部屋,2026/05/04,21,BROKEN IDENTITY,勇者、辞めます OP,鈴木みのり,みぃちゃん,
冨塚部屋,2026/05/04,20,未来形Answer,俺物語!! OP,TRUSTRICK,芝ちゃん,
黒河部屋,2026/05/04,20,Justice for true love,金田一少年の事件簿 劇場版 殺戮のディープブルー,THE ALFEE,タカヒロ,
けんちぃ部屋,2026/05/04,20,業魂REQUIEMER,ゴーストコンサート:missing Songs OP,相葉芹亜(CV.藤寺美徳),加古,
naoo部屋,2026/05/04,20,綺麗。,綺麗にしてもらえますか。 OP,ゆう。,みぃちゃん,
芝ちゃん部屋,2026/05/04,20,【ゴーストコンサート】RES∞NALIST相葉芹亜（CV：藤寺美徳）＆クレオパトラ（CV：日高里菜）(on-UVRchorus-cut)※IN[2ﾊﾟｰﾄ]crm,,,和穂,ゆにさん宜しくお願いします♪
冨塚部屋,2026/05/04,19,心のプラネット〈NUKU NUKU Version〉,万能文化猫娘 SOUND PHASE-0VI IM,林原めぐみ,富居精市,
黒河部屋,2026/05/04,19,少女の頃に戻ったみたいに,名探偵コナン 14番目の標的(ターゲット) 劇場版第2弾,ZARD,ヒロ,
けんちぃ部屋,2026/05/04,19,【ヒナまつり】鮭とイクラと893と娘／新田義史（CV：中島ヨシキ）［on-off］,-,,ゆーき,
naoo部屋,2026/05/04,19,Ash Like Snow,機動戦士ガンダム00 OP,the brilliant green,レイフ,
芝ちゃん部屋,2026/05/04,19,【また殺されてしまったのですね、探偵様】「スターダスト・エウレカ」[Op][多次元制御機構よだか][アニメ][悠季](On-Off),,,ゆに,
加古部屋,2026/05/04,19,【学園アイドルマスター】 [IN] 雨上がりのアイリス／Re IRIS（花海咲季・月村手毬・藤田ことね） bb238 (On-Off),-,,cp,
冨塚部屋,2026/05/04,18,ファンタジスタ★ガール,アニマル横町 Ed,the Indigo,芝ちゃん,
黒河部屋,2026/05/04,18,星のかがやきよ,名探偵コナン OP15,ZARD,黒河,
naoo部屋,2026/05/04,18,【真夜中ハートチューン】[夢追白書][挿入歌][井ノ華六花][悠季](On-Off) キー変更：-3,,,ゆーき,真夜中ハートチューンつながりでw、
芝ちゃん部屋,2026/05/04,18,サブマリンユース,クラスで2番目に可愛い女の子と友だちになった OP,reGretGirl,芝ちゃん,
加古部屋,2026/05/04,18,桜のあと(all quartets lead to the?)【bb151】,夜桜四重奏～ハナノウタ～ op,UNISON SQUARE GARDEN(on-off),加古,
